"Name";"DisplayName";"Description";"Group";"Enabled";"Profile";"Platform";"Direction";"Action";"EdgeTraversalPolicy";"LooseSourceMapping";"LocalOnlyMapping";"Owner";"LocalAddress";"RemoteAddress";"Protocol";"LocalPort";"RemotePort";"IcmpType";"DynamicTarget";"Program";"Package";"Service";"InterfaceAlias";"InterfaceType";"LocalUser";"RemoteUser";"RemoteMachine";"Authentication";"Encryption";"OverrideBlockRules"
"CoreNet-Teredo-In";"Core Networking - Teredo (UDP-In)";"Inbound UDP rule to allow Teredo edge traversal, a technology that provides address assignment and automatic tunneling for unicast IPv6 traffic when an IPv6/IPv4 host is located behind an IPv4 network address translator.";"@FirewallAPI.dll,-25000";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Teredo";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"iphlpsvc";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"CoreNet-IPHTTPS-In";"Core Networking - IPHTTPS (TCP-In)";"Inbound TCP rule to allow IPHTTPS tunneling technology to provide connectivity across HTTP proxies and firewalls.";"@FirewallAPI.dll,-25000";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"IPHTTPSIn";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"CoreNet-IPv6-In";"Core Networking - IPv6 (IPv6-In)";"Inbound rule required to permit IPv6 traffic for ISATAP (Intra-Site Automatic Tunnel Addressing Protocol) and 6to4 tunneling services.";"@FirewallAPI.dll,-25000";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"41";"Any";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"CoreNet-GP-NP-Out-TCP";"Core Networking - Group Policy (NP-Out)";"Core Networking - Group Policy (NP-Out)";"@FirewallAPI.dll,-25000";"True";"Domain";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"445";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"CoreNet-GP-Out-TCP";"Core Networking - Group Policy (TCP-Out)";"Outbound rule to allow remote RPC traffic for Group Policy updates. [TCP]";"@FirewallAPI.dll,-25000";"True";"Domain";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"CoreNet-DNS-Out-UDP";"Core Networking - DNS (UDP-Out)";"Outbound rule to allow DNS requests. DNS responses based on requests that matched this rule will be permitted regardless of source address.  This behavior is classified as loose source mapping. [LSM] [UDP 53]";"@FirewallAPI.dll,-25000";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"53";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"dnscache";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"CoreNet-GP-LSASS-Out-TCP";"Core Networking - Group Policy (LSASS-Out)";"Outbound rule to allow remote LSASS traffic for Group Policy updates [TCP].";"@FirewallAPI.dll,-25000";"True";"Domain";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\lsass.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FPS-NB_Session-In-TCP";"File and Printer Sharing (NB-Session-In)";"Inbound rule for File and Printer Sharing to allow NetBIOS Session Service connections. [TCP 139]";"@FirewallAPI.dll,-28502";"True";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"139";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FPS-NB_Session-Out-TCP";"File and Printer Sharing (NB-Session-Out)";"Outbound rule for File and Printer Sharing to allow NetBIOS Session Service connections. [TCP 139]";"@FirewallAPI.dll,-28502";"True";"Private, Public";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"139";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FPS-SMB-In-TCP";"File and Printer Sharing (SMB-In)";"Inbound rule for File and Printer Sharing to allow Server Message Block transmission and reception via Named Pipes. [TCP 445]";"@FirewallAPI.dll,-28502";"True";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"445";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FPS-SMB-Out-TCP";"File and Printer Sharing (SMB-Out)";"Outbound rule for File and Printer Sharing to allow Server Message Block transmission and reception via Named Pipes. [TCP 445]";"@FirewallAPI.dll,-28502";"True";"Private, Public";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"445";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FPS-NB_Name-In-UDP";"File and Printer Sharing (NB-Name-In)";"Inbound rule for File and Printer Sharing to allow NetBIOS Name Resolution. [UDP 137]";"@FirewallAPI.dll,-28502";"True";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"137";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FPS-NB_Name-Out-UDP";"File and Printer Sharing (NB-Name-Out)";"Outbound rule for File and Printer Sharing to allow NetBIOS Name Resolution. [UDP 137]";"@FirewallAPI.dll,-28502";"True";"Private, Public";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"137";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FPS-NB_Datagram-In-UDP";"File and Printer Sharing (NB-Datagram-In)";"Inbound rule for File and Printer Sharing to allow NetBIOS Datagram transmission and reception. [UDP 138]";"@FirewallAPI.dll,-28502";"True";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"138";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FPS-NB_Datagram-Out-UDP";"File and Printer Sharing (NB-Datagram-Out)";"Outbound rule for File and Printer Sharing to allow NetBIOS Datagram transmission and reception. [UDP 138]";"@FirewallAPI.dll,-28502";"True";"Private, Public";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"138";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FPS-SpoolSvc-In-TCP";"File and Printer Sharing (Spooler Service - RPC)";"Inbound rule for File and Printer Sharing to allow the Print Spooler Service to communicate via TCP/RPC.";"@FirewallAPI.dll,-28502";"True";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"RPC";"Any";"Any";"Any";"%SystemRoot%\system32\spoolsv.exe";;"Spooler";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FPS-RPCSS-In-TCP";"File and Printer Sharing (Spooler Service - RPC-EPMAP)";"Inbound rule for the RPCSS service to allow RPC/TCP traffic for the Spooler Service.";"@FirewallAPI.dll,-28502";"True";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"RPCEPMap";"Any";"Any";"Any";"Any";;"Rpcss";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FPS-ICMP4-ERQ-In";"File and Printer Sharing (Echo Request - ICMPv4-In)";"Echo Request messages are sent as ping requests to other nodes.";"@FirewallAPI.dll,-28502";"True";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"ICMPv4";"RPC";"Any";"8";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FPS-ICMP4-ERQ-Out";"File and Printer Sharing (Echo Request - ICMPv4-Out)";"Echo Request messages are sent as ping requests to other nodes.";"@FirewallAPI.dll,-28502";"True";"Private, Public";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"ICMPv4";"RPC";"Any";"8";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FPS-ICMP6-ERQ-In";"File and Printer Sharing (Echo Request - ICMPv6-In)";"Echo Request messages are sent as ping requests to other nodes.";"@FirewallAPI.dll,-28502";"True";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"ICMPv6";"RPC";"Any";"128";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FPS-ICMP6-ERQ-Out";"File and Printer Sharing (Echo Request - ICMPv6-Out)";"Echo Request messages are sent as ping requests to other nodes.";"@FirewallAPI.dll,-28502";"True";"Private, Public";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"ICMPv6";"RPC";"Any";"128";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FPS-LLMNR-In-UDP";"File and Printer Sharing (LLMNR-UDP-In)";"Inbound rule for File and Printer Sharing to allow Link Local Multicast Name Resolution. [UDP 5355]";"@FirewallAPI.dll,-28502";"True";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"5355";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"dnscache";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FPS-LLMNR-Out-UDP";"File and Printer Sharing (LLMNR-UDP-Out)";"Outbound rule for File and Printer Sharing to allow Link Local Multicast Name Resolution. [UDP 5355]";"@FirewallAPI.dll,-28502";"True";"Private, Public";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"Any";"5355";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"dnscache";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"ComPlusNetworkAccess-DCOM-In";"COM+ Network Access (DCOM-In)";"Inbound rule to allow DCOM traffic for COM+ Network Access. [TCP 135]";"@comres.dll,-3400";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"135";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"rpcss";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"ComPlusRemoteAdministration-DCOM-In";"COM+ Remote Administration (DCOM-In)";"Inbound rule to allow DCOM traffic to the COM+ System Application for remote administration.";"@comres.dll,-3405";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"RPC";"Any";"Any";"Any";"%SystemRoot%\system32\dllhost.exe";;"COMSysApp";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"RemoteSvcAdmin-In-TCP";"Remote Service Management (RPC)";"Inbound rule for the local Service Control Manager to be remotely managed via RPC/TCP.";"@FirewallAPI.dll,-29502";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"RPC";"Any";"Any";"Any";"%SystemRoot%\system32\services.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"RemoteSvcAdmin-NP-In-TCP";"Remote Service Management (NP-In)";"Inbound rule for the local Service Control Manager to be remotely managed over Named Pipes.";"@FirewallAPI.dll,-29502";"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"445";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"RemoteSvcAdmin-RPCSS-In-TCP";"Remote Service Management (RPC-EPMAP)";"Inbound rule for the RPCSS service to allow RPC/TCP traffic for the local Service Control Manager.";"@FirewallAPI.dll,-29502";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"RPCEPMap";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"RPCSS";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MDNS-In-UDP";"mDNS (UDP-In)";"Inbound rule for mDNS traffic [UDP]";"@%SystemRoot%\system32\firewallapi.dll,-37302";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"dnscache";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MDNS-Out-UDP";"mDNS (UDP-Out)";"Outbound rule for mDNS traffic [UDP]";"@%SystemRoot%\system32\firewallapi.dll,-37302";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"5353";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"dnscache";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"SLBM-MUX-IN-TCP";"Software Load Balancer Multiplexer (TCP-In)";"The Software Load Balancer Multiplexer enables TCP communication to the Network Controller. [TCP]";"@%SystemRoot%\system32\firewallapi.dll,-36902";"False";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\MuxSvcHost.exe";;"SlbMux";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"TPMVSCMGR-RPCSS-In-TCP-NoScope";"TPM Virtual Smart Card Management (DCOM-In)";"Inbound rule for remote TPM Virtual Smart Card Management to allow DCOM activation. [TCP 135]";"@FirewallAPI.dll,-36501";"False";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"135";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"rpcss";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"TPMVSCMGR-Server-In-TCP-NoScope";"TPM Virtual Smart Card Management (TCP-In)";"Inbound rule for remote TPM Virtual Smart Card Management traffic. [TCP]";"@FirewallAPI.dll,-36501";"False";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\RmtTpmVscMgrSvr.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"TPMVSCMGR-Server-Out-TCP-NoScope";"TPM Virtual Smart Card Management (TCP-Out)";"Outbound rule for remote TPM Virtual Smart Card Management traffic. [TCP]";"@FirewallAPI.dll,-36501";"False";"Domain";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\RmtTpmVscMgrSvr.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"TPMVSCMGR-RPCSS-In-TCP";"TPM Virtual Smart Card Management (DCOM-In)";"Inbound rule for remote TPM Virtual Smart Card Management to allow DCOM activation. [TCP 135]";"@FirewallAPI.dll,-36501";"False";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"135";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"rpcss";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"TPMVSCMGR-Server-In-TCP";"TPM Virtual Smart Card Management (TCP-In)";"Inbound rule for remote TPM Virtual Smart Card Management traffic. [TCP]";"@FirewallAPI.dll,-36501";"False";"Private, Public";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\RmtTpmVscMgrSvr.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"TPMVSCMGR-Server-Out-TCP";"TPM Virtual Smart Card Management (TCP-Out)";"Outbound rule for remote TPM Virtual Smart Card Management traffic. [TCP]";"@FirewallAPI.dll,-36501";"False";"Private, Public";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\RmtTpmVscMgrSvr.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"WMI-RPCSS-In-TCP";"Windows Management Instrumentation (DCOM-In)";"Inbound rule to allow DCOM traffic for remote Windows Management Instrumentation. [TCP 135]";"@FirewallAPI.dll,-34251";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"135";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"rpcss";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"WMI-WINMGMT-In-TCP";"Windows Management Instrumentation (WMI-In)";"Inbound rule to allow WMI traffic for remote Windows Management Instrumentation. [TCP]";"@FirewallAPI.dll,-34251";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"winmgmt";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"WMI-ASYNC-In-TCP";"Windows Management Instrumentation (ASync-In)";"Inbound rule to allow Asynchronous WMI traffic for remote Windows Management Instrumentation. [TCP]";"@FirewallAPI.dll,-34251";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\wbem\unsecapp.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"RemoteFwAdmin-In-TCP";"Windows Firewall Remote Management (RPC)";"Inbound rule for the Windows Firewall to be remotely managed via RPC/TCP.";"@FirewallAPI.dll,-30002";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"RPC";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"policyagent";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"RemoteFwAdmin-RPCSS-In-TCP";"Windows Firewall Remote Management (RPC-EPMAP)";"Inbound rule for the RPCSS service to allow RPC/TCP traffic for the Windows Firewall.";"@FirewallAPI.dll,-30002";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"RPCEPMap";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"RPCSS";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MSDTC-In-TCP";"Distributed Transaction Coordinator (TCP-In)";"Inbound rule to allow traffic for the Distributed Transaction Coordinator. [TCP]";"@FirewallAPI.dll,-33502";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\msdtc.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MSDTC-Out-TCP";"Distributed Transaction Coordinator (TCP-Out)";"Outbound rule to allow traffic for the Distributed Transaction Coordinator. [TCP]";"@FirewallAPI.dll,-33502";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\msdtc.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MSDTC-KTMRM-In-TCP";"Distributed Transaction Coordinator (RPC)";"Inbound rule for the Kernel Transaction Resource Manager for Distributed Transaction Coordinator service to be remotely managed via RPC/TCP.";"@FirewallAPI.dll,-33502";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"RPC";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"ktmrm";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MSDTC-RPCSS-In-TCP";"Distributed Transaction Coordinator (RPC-EPMAP)";"Inbound rule for the RPCSS service to allow RPC/TCP traffic for the Kernel Transaction Resource Manager for Distributed Transaction Coordinator service.";"@FirewallAPI.dll,-33502";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"RPCEPMap";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"RPCSS";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{3AE555F5-3C81-470A-9839-ED1A4EFADB6C}";"Work or school account";"Work or school account";"@{Microsoft.AAD.BrokerPlugin_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1910091885-1573563583-1104941280-2418270861-3411158377-2822700936-2990310272";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{B598D751-487F-41E1-BABC-3C3C69E58EFA}";"Work or school account";"Work or school account";"@{Microsoft.AAD.BrokerPlugin_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1910091885-1573563583-1104941280-2418270861-3411158377-2822700936-2990310272";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{0E6044F2-19F4-4E24-982B-0A8719DFA125}";"Your account";"Your account";"@{Microsoft.Windows.CloudExperienceHost_10.0.14393.1066_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2434737943-167758768-3180539153-984336765-1107280622-3591121930-2677285773";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{F8F796D4-43CF-4E24-A879-709851C58F9C}";"Your account";"Your account";"@{Microsoft.Windows.CloudExperienceHost_10.0.14393.1066_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2434737943-167758768-3180539153-984336765-1107280622-3591121930-2677285773";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{831A9A6B-8C5B-455B-A638-F1D6136A2DC7}";"@{Microsoft.Windows.ShellExperienceHost_10.0.14393.1715_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}";"@{Microsoft.Windows.ShellExperienceHost_10.0.14393.1715_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}";"@{Microsoft.Windows.ShellExperienceHost_10.0.14393.1715_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{BCA98B56-DD4F-4E61-8C12-FBCC816E669E}";"Cortana";"Search the web and Windows";"@{Microsoft.Windows.Cortana_1.7.0.14393_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1861897761-1695161497-2927542615-642690995-327840285-2659745135-2630312742";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{5202D4D3-BD51-4157-AFD9-412E06201A0A}";"Cortana";"Search the web and Windows";"@{Microsoft.Windows.Cortana_1.7.0.14393_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}";"True";"Domain, Private, Public";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1861897761-1695161497-2927542615-642690995-327840285-2659745135-2630312742";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{4E45F80F-DA82-469E-A7D2-3D26E1D61197}";"@{Microsoft.AccountsControl_10.0.14393.1715_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/DisplayName}";"@{Microsoft.AccountsControl_10.0.14393.1715_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/DisplayName}";"@{Microsoft.AccountsControl_10.0.14393.1715_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/DisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-969871995-3242822759-583047763-1618006129-3578262429-3647035748-2471858633";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{CC9A110D-67F8-4B28-A4CF-ABC3482ACA4C}";"@{Microsoft.LockApp_10.0.14393.0_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}";"@{Microsoft.LockApp_10.0.14393.0_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}";"@{Microsoft.LockApp_10.0.14393.0_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1284175062-3326642769-2981487344-500";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2758101530-1321080646-1475665648-4066602542-2880396197-3643791541-2654759312";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
